date,review,rating,isEdited,title,userName,developerResponse,,,,,,,,,,,1,too many ads!!,NeganHere,9/23/2023 4:58,"{'id': 39105551, 'body': 'Hi,\nThank you for your review.\nWe are sorry to hear that you are unable to use the App at this time. Please, reach out to our support team with the details of the issue at support.galleryvaultios@zipoapps.com  for further assistance.\nThank you!', 'modified': '2023-09-24T19:37:28Z'}",I tried opening the app and it goes to a blank page. It‚??s not opening. Can you assist,3,App not working,Nicksnamesssss,6/14/2021 23:03,So far so good one of the best,AdunNas,Rating,developerResponce
22-Jul-21,"It's good to have an app that helps you escape Google. But I find the full
                            screen ads really obnoxious. I get it, hosting and developing an app isn't free, but full
                            screen/video ads are obnoxious and the fact they interrupt you while scrolling is absurd.
                            It's better than Google, but I am looking for a replacement with less/no ads. Again, I get
                            it, bills aren't free, but full screen ads are automatically bad and I'm not paying a fee
                            for the ""privilege"" of removing them.",2,,,The Glorious Lobster Emperor,,,,,,,,,,,,,,,,,,,,,,,,,
2-Nov-22,"Great app! Far better than my default gallery app. Pictures, GIFs and videos
                            appear instantly for both SD card and device, easy to use, and got a private album feature,
                            which encrypts pictures you want into the app. It's locked behind a PIN code. It has a few
                            cons though: You can't adjust pictures directly into the app, you need to download a
                            separate editor associated with it, and the private album button shows up on the home
                            screen.",4,,,octovore_shobon,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jul-22,"The app was too good at first. But when I unlocked a lots of photos together
                            from this app and again locked those, from then it started running slow. I mean since then
                            I'm noticing that when I click any photo from hidden album in this app, it appears after a
                            long time. It takes few times to appear the picture after clicking. There remain black
                            screen for few moments when I click on any photo, and after some times, it appears on the
                            screen. So it would be great if this issue is fixed.",1,,,Torosa Sarker Apsora,,,,,,,,,,,,,,,,,,,,,,,,,
12-Dec-23,"Great to hear that Xgallery has good features, a private album option, an
                            ad-free experience, and a clean UI. Consider expressing your positive feedback in your Play
                            Store review: ""I love Xgallery! The app offers fantastic features, including a private album
                            for added privacy. The absence of ads enhances the user experience, and the clean UI makes
                            navigation a breeze. Highly recommended!"" Feel free to adjust it to better reflect your
                            personal experience.",5,,,Mojahidul Haque,,,,,,,,,,,,,,,,,,,,,,,,,
1-Mar-24,"Gallery- hide pictures works very well Good job. I am very happy thank you.
                            Keep up the good work. God-bless the USA ??∫??∏",5,,,Steven Soderquist,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-24,"I haven't tried the app and just opened - and see ads. Ridiculous. Give
                            people time to try the functionality, and then give ads, it would be fare.",3,,,7kott8,,,,,,,,,,,,,,,,,,,,,,,,,
14-Mar-24,"I have lost my mobile few days ago in that mobile there was so many pictures
                            in private folder and now i have installed the app in my new mobile but there are no pics in
                            private folder how can i recover the photos of private folder from my lost mobile ??? Please
                            help me out !",3,,,Mohammed Obaid Ur Rehman,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-24,"Gallery app developed by Inshot is one of best all in one aap for photos,
                            album and it has also has a file manager app which I am using and satisfied with results
                        ",5,,,Srinivas Rao Surapaneni,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-24,"Only rename the folder and my all photo is hide give my all photo easy share
                            the file names",1,,,RAHUL KUMAR KAUSHIK,,,,,,,,,,,,,,,,,,,,,,,,,
1-May-24,The experience is smooth and excellent most of the times,5,,,Lisa Mwamba,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-24,"Video seeking bar working properly and no video skip option in private video
                            player fix the issue for five star please.",5,,,K S Kodanda Ramu,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-24,"this app is so good and thier service is so Satisfying and they instruct the
                            person very well about the app and best of luck for the next Inshot Inc..",5,,,Irfan Irfan Abass,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-24,"I have several gallery apps, but this is one of the best. Keep up the good
                            work guys. Thank you.",5,,,Justin Mcgill,,,,,,,,,,,,,,,,,,,,,,,,,
11-Mar-24,"Best app but facing glitch and slow loading. please update and fast app
                            ??ç?èª???",5,,,Deepak Kumar (DPK),,,,,,,,,,,,,,,,,,,,,,,,,
1-Apr-24,"So far so good. I like the fact that I can also hide some of my pics and
                            videos on the app.",5,,,Thabiso Phika,,,,,,,,,,,,,,,,,,,,,,,,,
3-May-24,Easy & simple to be used by unprofessional,5,,,amr hassan,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-22,"This app worked for me so well the design is unique and very comfortable and
                            it can play high resolution videos unlike the other gallery out there??? But there is two
                            things that bother me first is sometimes when you tap an album it lags or it take 3 second
                            to view the album and the second thing is the private displayed icon why it is out there? I
                            suggest it should be replaced somewhere else ‚?∫Ô∏è. Please fix this Over all you have done a
                            great job designing this app.",3,,,Sha ne,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-24,"Worst aap.please do not install.Adds cover back butten area and not allowing
                            to back",1,,,Bhuvneshwar Chauhan,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-24,"A really good app, however the one thing I want is the ability to sort my
                            albums the way I want not the options in Edit: now that the feature has been added, it's the
                            best gallery app ever thank you so much & 100% recommend",5,,,Khalil Sonic,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jul-22,"1) Needs an ""other"" folder option to move multiple albums in one folder. 2)
                            Remove the loading screen. It shows for a very short period but still annoying. Rest is
                            perfect! Edit: Im not talking about moving/copying pictures. I mean multiple ""albums"" in one
                            folder. I have further explained in an email. edit 2: A list view of albums would be nice!
                        ",4,,,maz,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jan-24,"Really needs an option to ""exclude"" a folder. This app created a gallery
                            folder for each and every .mp3 thumbnail I have",4,,,JS,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jan-24,"The best ever photo gallery app I have ever used. It's amazing with options
                            & features which ecactly I was looking for. Simply great!",5,,,Pankaj,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-24,"Love this app but please stop giving me ads for gay dating apps (I'm
                            straight and I don't use dating apps) Also wish that the slideshow feature had a loop
                            function or more than 10 seconds",4,,,Luis Matias,,,,,,,,,,,,,,,,,,,,,,,,,
28-Dec-23,"It's just ad after ad. Have not been able to open a SINGLE PHOTO so far
                            because of this. Uninstalling immediately. Edit due to the reply:Why would I want to pay for
                            something I cannot even test? If I cannot test use the app because the ads do not allow me
                            to do so, I ain't going to pay a cent for it. For all I know it might not even work AT ALL.
                            And what does it have on default free gallery apps that is worth paying for? Nothing,
                            probably, but even if it had, I would not know ?§∑?èª‚?ç‚??Ô∏è",1,,,Electro Raven,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-24,"Best gallery app i have ever used,it is not slow",5,,,Macho foussi Josian,,,,,,,,,,,,,,,,,,,,,,,,,
9-Mar-24,Very good! I'd pay for no ads.,5,,,B Chorba,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-24,"Very simple and Hustle free for the Photo Catagory system now all photo is
                            Categoriesed and I Can Easily find/View my Photos.",5,,,istiak ahmed,,,,,,,,,,,,,,,,,,,,,,,,,
1-Apr-24,Very good in usage over different phone devices.,5,,,Adefolaju Ashaye,,,,,,,,,,,,,,,,,,,,,,,,,
24-Dec-23,"Getting forced to review it the minute you downloads one issue, the other is
                            the import photos doesn't give you a selection on your phones internal storage to download
                            into the folder you created. Also they force you to select the option that says it has the
                            right to delete your pictures, sorry but that needs changing.",1,,,James Instone,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jan-24,"Must be the slowest gallery app of all time! Loading images are painfully
                            slow. Donuts and circles all over the place. Not Scaleable Not Unix like at all. It has the
                            speed of bloatware. Awful engine, poor implementation and optimization. App doesnt feel
                            professional. It feels cheap like it was slap dashed together. Not futuristic. A primitive
                            App. Like you went to a junkyard and collected rusty bolts and pieces. You guys can't be
                            serious!",1,,,n. prince,,,,,,,,,,,,,,,,,,,,,,,,,
