source,review_id,review_date,review_description,rating,user_name,review_title,developer_response,developer_response_date,thumbs_up,laguage_code,country_code
App Store,76ba91a9-d914-4d56-bc98-f9cde91d5d40,2013-07-31 16:49:45,"My husband managed to get this working on his iMac but the instructions were not very helpful.
He then attempted to help me instal a version on my ipad. Information is almost non existent. Managed to install the app but was advised that I had successfully signed up but needed to install the app...? The real killer is that there is no support other than a handful things I can do, none of which relate to the problems I am experiencing. There does not seem to be a means of communicating with a real human being even a geek. Not worth a single star in my opinion but I am forced to give one to even get this review submitted.
Final straw is I can't seem to submit because every nickname I try is taken, why is this so important?",1,Mangledbyapple,Dreadful,,,,en,us
App Store,a33fa4f9-2fbc-470a-81ab-a5bbba312e12,2012-02-09 13:50:28,"Terrific app. Synch between iPad, work windows-based laptop and home Macmis a piece of cake. Brilliant.

The one thing I really miss on the iPad interface is the ability to be able to sort on last changed date When I update a document and want to access a few days later on iPad, I don't want to search for the document name.....sometimes I cant recall the exact doc name.  Sort on last changed date would fix the only usability issue I have.",4,Pipeyrw,"Great, but 1 feature please",,,,en,us
App Store,a3ce371f-44c2-4710-987f-2a074720aa45,2016-04-02 14:22:21,"Dropbox is a great service but this iOS app is such a piece of garbage. 

No.1:
It is 2016 and we are still  unable to make multiple files or folders available offline!? Many many users are begging and on forums to have this for years and still NOTHING. Not even for pro users. 

No.2:
If I set multiple files available offline (one by one...) it starts downloading 3 files at once and  by the time they get downloaded the other files in the queue are failing and have a yellow hazard sign. The only way to restart them is to clickon them and then click on the back button. Why do I have to babysit the download process? Why?

No.3:
If i lock my device during media playback, it stops the media. This makes me unable to listen to music or video while my phone is in my pocket or when I switch to another app. 

At least please react to these complaints on the forums and tell us that you don't have plans to fix these and we should stop paying for the service.",1,Rotpotapotapota,"Great service, terrible iOS app.",,,,en,us
App Store,00306a43-fdbb-44c7-8c4d-06cee46d3871,2010-03-30 15:17:06,"I'm not going to say anything bad about the service because I think it's superb, but the app is far way there. 
Managing favourites is far from ideal, it would be amazing being able to set a whole folder as favourite, instead setting a file at a time. This said, the favourites view should organize files by folder instead of showing a plain list. 
Also, I'd like to have the option to send a document/photo by email, right now we can just send a link to the file.",3,miguelsanchez77,It needs some improvements,,,,en,us
App Store,3da7b4b6-0bb8-438f-b508-2e99b92e8c83,2017-12-15 09:32:55,"I know there are other things to to be annoyed about but the new is real bad. When I saw it first I thought it was a glitch in iOS 11 and will be fixed soon. Nope, this is their new icon 🤯. Whoever came with the colour living in a different era. The second thing which I like to see to improve is speed of loading images. Dropbox can never show highest resolution of pic when loading. It takes couple of seconds to load full resolution. Google drive and OneDrive can load pic with highest resolution straight away. Hope they improve 🤞",3,Aki78900,The new Icon🤔,,,,en,us
App Store,a979b7b5-ff2d-46e8-bd27-3cad39dd0e70,2013-07-27 20:56:25,"I have used this app before and it makes thing so easy. In answer to previous comments, you install this app on all your devices and simply open dropbox then upload directly from your camera roll. New version allows you to enable camera roll uploads automatically when you have wifi or wifi/3G . The photos are now shared on all your devices. Why did no-one think of this before? Love it",5,L Li,Easy peasy,,,,en,us
App Store,9a621698-98da-44b4-909d-e77d974965fe,2010-07-23 16:45:43,"This app is exactly what I have been looking for, I can now view my business docs from my iPad, my laptop, or my home desktop, without having to constantly back them up to a USB memory stick, my office computer has them saved to my drop box immediately... Brilliant! Also, soon I'll be able to get at them on the move from my Blackberry. Fantastic product, highly recommended.",5,eltel2010,Great!,,,,en,us
App Store,5fa9367a-aa80-4cdd-894e-915792638c83,2012-08-31 08:46:32,"I can't get over how good this app is. People used to complain that it was hard to get files from a Desktop to an iPad. Now I just save the file to Dropbox on my desktop machine and seconds later I can open it on the iPad. I saved an Excel spreadsheet and Dropbox opened it in Numbers on my iPad. I could have opened it as a PDF if I wanted. Same with Word.

I am sure there will be glitches, but I have not seen any. I love it.",5,MountainTim,Seamless integration with my iMac and PC,,,,en,us
App Store,ca3d8e88-7844-4de6-a1a5-bdd0a72dfd23,2010-06-05 11:44:35,"I really wish that the files that you open from dropbox using pages could have the changes made in pages saved directly over the original file in drop box and therefore sync back to home computer. 

Otherwise although you have access to files anywhere you can't really work on the same document on various devices at the same time as you can't save changes made.",4,Kwakz7,Great but...,,,,en,us
App Store,759f7ed2-2ffe-49dc-b5c0-35dd9482c2e4,2012-06-18 14:20:13,"Can't believe people have given this app 1 star because of a recent upgrade glitch. Yes, it did crash after an update and yes, the peeps at Dropbox should have sorted this prior to release but all I had to do was delete the app and reinstall - it then worked perfectly. I've used this app for ages and it's worked seamlessly. It's a great app for accessing items stored in your PC/Mac Dropbox folder & a great backup tool. All that for free!",5,Pianowez ,Recent glitch but still fantastic,,,,en,us
App Store,59ea6642-63d8-4713-a455-dc3b7469a5cb,2015-02-21 23:23:28,"For me this is the best app EVER that i've come across. I can't find a fault in it, there's so many different ways I can get to my documents. Love how you can go from online as well on a computer so I don't have to download anything on the college computers to access my documents. Literally transfers from my computer files straight to my phone in seconds and I can do my work on the go with word. Don't need to lug around my laptop!!!",5,lilbitocraic,Best app,,,,en,us
App Store,3af07dbe-774a-4784-bb2b-9b41ef57eb2e,2017-02-02 15:30:33,"Overall this is a good update, and I love the fact that I can now save folders for offline use.

However, I'm not sure what has changed, but suddenly I'm finding it difficult keeping folder order in place. For example, I used to keep my root Dropbox directory ordered by Name, then my pictures folder ordered by Date; I can't seem to do that any more, and it now just uses whatever sorting method I used previously. This is really annoying!",4,Alexr86,"A good update, but some problems",,,,en,us
