date,review,rating,isEdited,title,userName,developerResponse
6/19/2018 7:17,Very poor customer Support Google support much better!!,1,FALSE,Very poor customer support,H-Boss,
1/31/2018 21:20,Do not like this latest update at all.,1,FALSE,Latest update,tinysuz,
10/1/2022 11:15,Unreliable integration with the built in files app,1,TRUE,Terrible,Tutis_o,"{'id': 22381943, 'body': 'Hi there, thank you for sharing this feedback with us. We have recently shipped a change  beginning with version 12.25.1 to re-enable write access to your files in the iOS Files app. Please give this a try and let us know if you encounter any issues. Unfortunately at this time, added shortcuts remain unsupported in the Files app as you noted. ', 'modified': '2021-04-21T20:03:57Z'}"
7/7/2022 18:56,crashes when i try to open it. super frustrating.,1,FALSE,crashes,ss16hgiop,
7/29/2020 19:01,Utterly superb storage facility,5,FALSE,Superb,rollonpayday,
7/27/2021 8:01,See above,1,FALSE,"Rubbish, picks up graphics that are not photos",Clojou1,
2/3/2021 23:47,App keeps crashing and closing unexpectedly,1,FALSE,App closing down,Insta blogger,
9/10/2020 12:24,Updated today and now it refuses to open. How useful is that....,1,FALSE,Nice update,RobTheBuzz,"{'id': 17920283, 'body': 'Hey there, thanks for reporting this issue to us. We fixed an issue causing crashes on iOS 12 in our latest update, version 11.49.15, available now. Please try it out and let us know if it works for you now. If the issue still occurs, please launch the app, shake the device, and tap ""Report a Problem"". If you update your review with your ticket #, we will be able to investigate quickly.\n', 'modified': '2020-09-17T00:23:57Z'}"
9/26/2019 12:35,It‚??s really annoying.,1,FALSE,Keeps asking me to submit a review,Brendan x I p,
12/17/2017 14:51,Freezing & crashing on iPhone X,1,FALSE,Freeze and crash,Pumpkinheed,
1/30/2020 11:21,Thanks,5,FALSE,Best drive,zafar9999,
7/14/2019 18:40,It‚??s slow but it‚??s good,5,FALSE,Good,21louise,
7/10/2020 11:17,Great and fantastic,5,FALSE,Fantastic,Shahdinkhan,
9/1/2018 7:45,Don‚??t waste your time with OneDrive. GoogleDrive or Dropbox are the way forward.,1,FALSE,Rubbish Product,Blamire,
11/24/2017 12:51,i find this app brill an so simple to use,4,FALSE,very easy to use,nicolam0377,
9/6/2020 14:41,Too complicated to use,1,FALSE,Complicated,Anand_Dave,
8/9/2019 12:29,I put in my email and password and it keeps repeting,1,FALSE,Bad,hjcfifyigfyig,
12/10/2018 18:38,Total rip off just a money making app,1,FALSE,RIP off,Rod 03,
8/20/2023 13:31,"Using iOS, it is not possible to clear the recycle bin.  Dreadful.",1,FALSE,Recycle bin problems,ChrisInBamburgh,
4/10/2021 9:02,Now crashes OneDrive. Hopeless.,1,FALSE,Great ...latest update just broke scanning,mikelloydjones,
2/7/2019 21:29,Useless,1,FALSE,Not working with iOS Files app,Albutie,
1/12/2019 22:24,"This App should work flawlessly, however, it really doesn‚??t. I‚??m not sure that MicroSoft should be promoting certain features if they don‚??t work correctly?? I‚??m a 365 subscription customer. I made the decision to run my iPhone from my already existing Microsoft account, as not to have to manage yet more services. I have a huge amount of OneDrive storage, so much so that I committed my entire photo & video library to it. One of the stand out features for me of the OneDrive app was the ability to access my library and have the app manage my iPhone photo uploads in the background (as per my previous windows phone). The iCloud photo backup service is disabled. For 13 months (since purchasing my iPhone) I have repeatedly engaged with OneDrive support on the apps inability to upload correctly. Time and time again I‚??ve been given the same ‚??generic‚?? advice, all of which, quite frankly is aimed at supporting non IT savvy folks. However, I‚??ve gone through the motions of what‚??s been asked of me. I have spent countless man hours testing the app, repeated when new versions are released etc. Location changes (required to trigger a background upload) and testing on fibre & ADSL networks. I was able to test on a new/replacement device after my iPhone failed after 6 months, so a good exercise for a ‚??ground up‚?? installation. All of which hasn‚??t made any difference to the uploading issue. Uploading gets stuck (usually on large MOV files) which requires the app to be physically opened to get things moving again (not really a background process then??). Every conceivable combination of file format and settings have been tried (currently all on ‚??compatible‚?? formats rather than HEIF etc) all to no avail. Everything has been documented in great detail to MicroSoft in an attempt to assist them with the ongoing issue. Only after 12 months has the case been passed on to the OneDrive escalations team, who are now supposedly investigating?? This has at least stopped the repeated ‚??generic‚?? suggestions from their front line support. So, a cautionary tale if you really want a ‚??passive‚?? photo uploading experience!! As suggested above, I‚??m not really sure that MicroSoft should be promoting this broken feature? I can‚??t be the only person experiencing this issue globally? MicroSoft are adding lots of great functionality to their app, however, I would rather have the basics working than PDF editing etc. I‚??m really hopeful that this is fixed but after 13 months I‚??m not so sure!!",1,FALSE,Background Photo Upload Broken!!,SuperCade,
8/22/2018 19:25,Crap,1,FALSE,Crap app - cant do What i want IT transfer my pics without me wanting,angry0410,
5/2/2022 18:16,Can‚??t share photos,1,FALSE,Rubbish app,Suziebluel,
6/18/2018 21:01,Best I cloud ever,5,FALSE,Great,yhhfvrwe,
3/2/2020 18:38,"Hi,

I‚??m seeing duplicate folders and unable to delete / create new",1,FALSE,Duplicate folders,Greg1285,
8/27/2018 6:48,Not a good app to enable remote working.,1,FALSE,Files don‚??t synch up so does not enable remote working,Ldindiv,
4/4/2019 15:35,Just great. Great.,5,FALSE,Fantastic,richiestyles,
4/14/2024 20:55,I cant enter the application,1,FALSE,Doesnt work,adanalƒ±sdsds,
2/28/2019 21:18,"Amazing very well!
Thanks all the team 
Tawfik Shahin",5,FALSE,Mr /Tawfik AliShahin,Shahin777,
12/28/2017 0:02,I love this app,5,FALSE,Great!,aa lnl,
12/8/2019 22:49,Why make it so easy to SHARE documents inadvertently? I‚??m fuming.,1,FALSE,Share,hdsjjdgcbje,
8/8/2018 13:04,It wont open any of my attachments,1,FALSE,Wont open,Andhdkvegdjbd,
6/2/2021 22:27,Pester me for a review in the app and you get 1 star!,1,FALSE,Pester me for a review in the app and you get 1 star!,Wappley,
5/15/2019 21:20,Best app in the world,5,FALSE,Best ever,Ki11erbunny11,
5/5/2018 8:54,Well done Microsoft,5,FALSE,AMAZING!,IncineroarPro3,
9/1/2018 12:34,"iPad Pro 10.5, please fix!",1,FALSE,Crashes on Startup,Azeem97,
9/26/2021 9:17,Absolutely very badly programmed with no personal vault facility,1,FALSE,Not impressed,Ezzban,
1/4/2019 10:53,Can‚??t get it to work in windows and it is rubbish on my iPad.,1,FALSE,Rubbish app,kiftem,
4/3/2018 1:21,One of the best app,5,FALSE,aaama,aaamaaaaa,
8/23/2020 18:55,DONT GET THIS! It says you can‚??t put in your email and it wastes your time. ???,1,FALSE,TERRIBLE!,my nickname is hard,
1/31/2019 21:14,Fantastic,5,FALSE,Great,Obolahiz,
11/15/2017 19:16,Stop updating with your constant PROBLEMATIC updates !!!!,1,FALSE,Gets WORSE,Clive ipad,
4/21/2022 14:18,"3,000 would not carry over icloud seems better.",1,FALSE,"16,000 files need all of them",Stunts1,
8/22/2018 10:46,Very good,5,FALSE,Non,dwuns,
9/25/2017 1:15,No table of contents for PDFs (unlike Dropbox).,2,FALSE,Try harder,84857575,
10/4/2021 11:27,"Very useful
Thanks
MT",4,FALSE,Review,MT 0608,
9/13/2020 11:45,App does not work,1,FALSE,Not working,Hintonly11,"{'id': 17919045, 'body': 'Hey there, thanks for reporting this issue to us. We fixed an issue causing crashes on iOS 12 in our latest update, version 11.49.15, available now. Please try it out and let us know if it works for you now. If the issue still occurs, please launch the app, shake the device, and tap ""Report a Problem"". If you update your review with your ticket #, we will be able to investigate quickly.', 'modified': '2020-09-16T21:51:25Z'}"
9/10/2019 10:04,Can‚??t get all my pics 2 be copied!!!!,1,FALSE,‚?πÔ∏è,BrainDeadPunk72,
11/14/2017 22:11,Love this app,5,FALSE,Loved it,ramilmasud,
7/15/2021 1:01,"MS as usual make impractical assumptions, try to control too much and in the end just create problems. 

One drive is great if you only have one business account and email address.
But if you have more than one business account, the one drive app, not the device user, determines which business account is the primary account and we are unable to change the wrongly preselected primary account! This then excludes access to any settings.

We have to log out of one business account to be able to set the other business account as the primary account to be able to access settings and then re-add the deleted business account. 
Once the deleted account is re-added, it asserts itself as the primary account again! WHY?????  What a nightmare!
Just allow the device user to select the primary account ! 

Also where in the feedback we are invited to include a screenshot, if we select the option to include a screenshot, the app automatically includes a random screenshot not of our choice, with no relevance to the feedback we‚??re providing other than the fact it‚??s a screenshot from within the one drive app.
Allow access to the relevant part of the app to take a screenshot. 

Also, in photos, to select all photos we have to select individual pictures, there is no ‚??select all‚?ù option. So when I discovered that one of my accounts had been backing up photos, I had to select nearly 2000 photos individually to be able to delete them.
A ‚??select all‚?ù option would have been helpful.

This app really does need some work.",1,FALSE,Very frustrating,Wulwyn1,
5/3/2019 19:48,Why can‚??t I sign in from my iPad?,1,FALSE,iPad no no,distibeast,
3/2/2022 8:47,Mega accessory for MS Office 365 thanks,5,FALSE,Mega accessory for MS Office 365,Kaliunis,
7/19/2023 9:14,Wen I downloaded this I had to do work,1,FALSE,Uhhhh,clayton fingleberry,
10/1/2020 11:24,"Forgets passwords, not as good as Google photos",2,FALSE,Unreliable,:((((me)))):,
6/5/2020 10:20,be alerted: it starts automatic backup of your hard drive without your permission!!!,1,FALSE,stupid app you never want to use,SHI_ST,
9/12/2019 7:39,Editing and annotating documents is very poor indeed. Not a patch on GoodNotes,1,FALSE,Editing,WDB_Orpington,
11/9/2020 15:00,Love it,5,FALSE,Fabulous,Rosebudxyz,
7/8/2018 10:05,i couldnt work it out how to share photos from my iphone to my ipad,1,FALSE,too complicated,stevethebear,
2/13/2022 7:19,"From a usability standpoint this is possibly the most frustrating news app I have ever used.  It is buggy as hell. 

1) articles can sometimes take ages to appear. Why? because the app is attempting to first load an ad. There can be times when this takes 10, 15, etc seconds ‚?? that‚??s just for the ad to load so that I can either engage with it, or just close it to get on with just reading the article. Sometimes I have to navigate back and navigate a second or third time before the article finally loads. 

2) but the really frustrating part is going for the previous day‚??s hour-long news program (◊§◊°◊§◊°◊™◊ù ). Here‚??s what sometimes happens: click to play, the ads load (ok, that‚??s acceptable), I sit through the ads (say 30 seconds) and then‚?¶..nothing. Just a blank screen. I wait 30 seconds. Nothing. So I go from my iPad mini 6th generation (the latest) to my iPhone 13 pro. Same thing. At that point I give up. And we‚??re talking news junky (yep, I‚??m a news junky). 

3) over the past few months, on opening the app, I‚??ve been getting prompts to update the app. I click OK and this takes me to the App Store. But clearly! No update is taking place because there no wait time while the app is updating‚?¶just the usual button to click and open the app. I now just ignore any of these prompts. I reckon, if there‚??s a real update that‚??ll just happen since my devices are set up to auto update all apps. 

The app is beautifully laid out. But here we‚??re talking design. But as for usability, avoid if you are prone to high blood pressure or have a short fuse. Your devices are expensive. You don‚??t want to go around smashing them in frustration.",1,FALSE,Buggy as hell,Johnrubinstein,"{'id': 28089979, 'body': ""Hello! We appreciate the time you took to rate and provide feedback, but I believe that this rating is meant for another app. I wouldn't want the app that this feedback was intended for to miss out! Thanks, OneDrive. "", 'modified': '2022-02-16T17:25:06Z'}"
9/14/2019 18:54,Nice one,5,FALSE,Best,Lebechi,
2/26/2018 13:47,Hi,5,FALSE,Over leach and fort nite and roblox,Ninjakid2227890,
3/25/2021 14:55,it‚??s fine but difficult,2,FALSE,ok,lilly anne balle,
1/14/2020 13:15,I hate this thing soo much it hurts,1,FALSE,The worst,Jjbigdog,
8/1/2021 21:44,A+,5,FALSE,Great App,Scouse Mouse [23],
10/14/2017 16:50,Was good but the con is taking away / reducing free storage,1,FALSE,Took away / reduced free storage unfairly,Athlete_tucks,
8/6/2023 12:19,The worst software,1,FALSE,The worst software,Adsdangenmam,
8/10/2019 17:27,See above,2,FALSE,Very cumbersome with Word,Careless codger,
3/13/2019 21:09,"please fix asap:
1. when using iOS files app, the uncompelted file will remain ghost, cannot be deleted and cannot be read, cannot be deleted in OneDrive and it only disappear when the user is signed out and sign back in again, or delete the onedrive app and reinstall. Super annoying.
2. Why the OneDrive app does NOT remember the folder sorting options user set? User should be able to set sort by date new to old too ALL folders, or at least to all document type folders. Or at least OneDrive should remember how user set each folder sorting option and list or thumbnails option. Currently, whenever the user is logged out or app got reinstalled, all the previous folder sorting option is reset! very annoying.
3. Also folder view list or thumbnail preference and sorting preference should be saved and sync across devices and in the cloud.
4. offline files is NOT integrated in the iOS native file app cannot be edited offline and automatically save back to the cloud when internet resume. Which currently completely useless and defeats the purpose of having an offline mode on the iOS. It should work like the PC, offline viewing, offline editing, offline saving, offline auto upload even on dropping bad internet, user should be able to just edit the local file any time they want and computer does the auto upload.
5. Please add more option for iPad Pro, such as multiple column, and longer file name display.
6. Please allow user to edit sharing option with a better UI, currently the native iOS sharing framework looks crap and confusing when it comes to sharing file permission etc. please change asap.",1,FALSE,too many bugs to use on iPad Pro,Henry Sashimi,
