source,review_id,user_name,review_description,rating,thumbs_up,review_version,review_date,developer_response,developer_response_date,language_code,country_code
Google Play,40e1c70a-d56f-416b-b0d4-b04014ad6efa,RICKEY PETTY,Like it so far works really good,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 03:50:39,,,en,us
Google Play,526c8329-5ff5-4508-a956-02a70b0ec9b1,Adrian Thompson,Would like to be able to delete duplicate photos more easily,4,0,2.18.0.486.0-aosp-902085801g,2024-05-04 03:39:41,,,en,us
Google Play,80517be1-abf4-47cc-89a9-fdcaa243ee2f,Joseph Portz,"Seems to work about half,i would be very reluctant to give up my photo on Google at this point. I have 1700 photos that won't up load so at this point this app is novelty at best.Even this review process is about half. You should be telling me if i can print,back up photos,and buy photos! Don't give up your Google storage... Normally prime is very impressive they jumped th gun on this one",1,3,2.18.0.486.0-aosp-902085801g,2024-05-04 03:23:33,,,en,us
Google Play,b1e9fd96-5eb2-4732-b8c2-f54d2b2653b8,Kike “Yupy” De León,"I like this app, very useful to keep my photos safe.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 02:06:27,,,en,us
Google Play,3ae7cf31-d307-405d-86f9-aad35968c97f,Sharon Carney,All good,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 01:55:36,,,en,us
Google Play,ffb502b4-8623-49f8-918c-323f038d1e10,Diane Hewitt,None,3,0,2.17.1.1.0-aosp-902084621g,2024-05-04 00:30:42,,,en,us
Google Play,79a8bb74-a6d4-4b37-98f1-eb22caa0794b,Linda Corder,Try to finish this process of reconstructioning a decent app to use. It's pointless! This app is as difficult to use as the gallery app was! Don't try it!,1,1,,2024-05-04 00:24:34,,,en,us
Google Play,f07b1117-2068-4181-a32e-78853df61707,Jackson Austin,I'm currently still working with the application but so far it seems to be a pretty good way to store your photos time stamped and dated which works for me thank you....,5,0,2.17.1.1.0-aosp-902084621g,2024-05-04 00:22:13,,,en,us
Google Play,23bfda3a-5a85-458f-a124-b9a79bc20a92,Jos Rooke,Love how organized this is,5,0,2.18.0.486.0-aosp-902085801g,2024-05-04 00:14:13,,,en,us
Google Play,d411fafb-7116-48e4-ba42-31589444600e,Theresa Grove,"Don't know yet, just started let you know soon.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 23:39:49,,,en,us
Google Play,1849bcff-aa86-4600-a14c-d6cb12b55aa2,Hemi Madman67,Love it,5,0,2.15.0.890.0-aosp-902072301g,2024-05-03 23:21:44,,,en,us
Google Play,e57e4109-ee0c-4929-b4cd-a2690d87980f,christine flood,Convenient,5,1,2.18.0.486.0-aosp-902085801g,2024-05-03 23:04:33,,,en,us
Google Play,44ccfbe6-b459-4fcc-b881-0f713370a767,A Google user,👍,5,0,2.18.0.486.0-aosp-902085800g,2024-05-03 22:58:06,,,en,us
Google Play,f31f70fa-c2d0-484a-8f3f-5692b001fe37,Gail Chism,Beautiful pictures.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 22:37:49,,,en,us
Google Play,ff80616f-6142-4ef5-9545-bbbfc1499458,Don Norridge,Can't fault it.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 22:37:02,,,en,us
Google Play,ad4e033f-3b9a-4fa0-bdd5-8393c0d279df,John McDowell,Never had an issue and it organizes my photos beautifully!,5,0,2.18.0.486.0-aosp-902085801g,2024-05-03 22:15:51,,,en,us
Google Play,b8ef5df2-ec29-4572-821c-f5bcc358f91c,Daren,Amazing,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 21:51:53,,,en,us
Google Play,21854705-255a-44be-b5e2-ceeb51760c01,Lola Lampert,Great,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 21:50:49,,,en,us
Google Play,3bbc1eb7-a080-4a31-be50-bc2bb3ebd637,mike shields,Awsome,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 20:56:22,,,en,us
Google Play,62778d0a-5af9-4fa5-a8cd-7cdeff38823f,joe Thanks,👍👍👍,5,0,,2024-05-03 20:02:09,,,en,us
Google Play,350c292c-5ffd-412b-92ea-fde22c90db15,Lucinda Reynolds,I was so happy to see pictures that I had lost when my last phone quit working,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 19:14:21,,,en,us
Google Play,3d65cecd-9000-4b8c-9a2e-2e08bdc2a4c6,jennifer cheshire,"Lovely, convenient way to store and share my photos.",5,0,2.18.0.486.0-aosp-902085801g,2024-05-03 19:04:07,,,en,us
Google Play,358ad5cf-8061-4565-bbb7-52fa748a1a38,Charlie Barrett,"Even though shuffle is on, it still shows the same photos everyday and I have over a 1000 photos.",3,0,2.17.1.1.0-aosp-902084621g,2024-05-03 18:36:54,,,en,us
Google Play,93bc5334-4546-444e-8ca1-1f4f7b4b925f,jax Russell,Great app,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 18:34:07,,,en,us
Google Play,52a8a908-04b1-4eae-9e66-8bef46b3d3c5,Alisha Rodriguez,Best place for recording memories.,5,0,2.18.0.486.0-aosp-902085801g,2024-05-03 18:18:05,,,en,us
Google Play,aae8de88-0121-4f6b-9668-ee216aa2a036,Elaine Vickers,Love the app! Great to have my photos available on all my devices.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 17:16:40,,,en,us
Google Play,41a1ed6d-d7e1-4750-8170-55ac4ebf887d,official8k 1,Fantastic Good 👍,5,0,2.16.0.574.0-aosp-902077651g,2024-05-03 15:17:54,,,en,us
Google Play,01169b74-a0be-4847-a4aa-7181872d6ac7,Donald Caul,"Very intuitive, smooth app",5,0,2.17.1.1.0-aosp-902084620g,2024-05-03 14:22:41,,,en,us
Google Play,e44a6d2d-d088-4b9b-adfe-9cc55778687e,darryl gray,Nice to see pictures of your times in life On the tv screen,4,0,2.17.1.1.0-aosp-902084621g,2024-05-03 13:35:36,,,en,us
Google Play,8939de45-574d-4e5f-9b84-b98974f07eff,david jerath,God app so far,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 13:32:57,,,en,us
Google Play,b817c5bc-6dba-4370-a907-ff2ff783ff08,peter dodd,Reminds me of past experiences loves etc,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 13:29:37,,,en,us
Google Play,ab5358d0-d0bc-469e-98ab-4f6e8db7a806,Michael Long,very easy and convenient,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 13:01:21,,,en,us
Google Play,86678e8e-4efb-4ce7-8685-207984d9c2b6,Víctor Colón,Reliable and easy to use.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 10:21:23,,,en,us
Google Play,fad39bc1-e7f8-42ab-aea4-12e823490ba2,Bento Pereira,"Very limited app. Frequently freezes. No auto rotate photos. Can't change photo date. The search tool is useless: I have several photos with barcodes in them, and when searching for ""barcode"" shows zero results. Google Photos has much much better AI search tool. Keeps imposing adding new folders to photo uploads, when I clearly have defined that I only want one folder to be uploaded. Once in a while other folders are being uploaded without my consent.",1,3,2.17.1.1.0-aosp-902084621g,2024-05-03 10:12:01,,,en,us
Google Play,13eb3914-bc34-4628-ab22-5edcb64ffa7e,jack cole,It deals with amazon,1,0,,2024-05-03 09:56:55,,,en,us
Google Play,9521a22b-c77d-403d-9d76-55afbc52a863,lisabocook,"Exceptionally easy to operate. Fast, smooth, efficient transfer.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 08:07:56,,,en,us
Google Play,7ce8f762-545e-49fe-8074-041283071225,Quincy Gordon,Cool beans,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 03:56:47,,,en,us
Google Play,82b2fd73-db60-44b6-8e07-82b4738247c3,Norma Jalina Alexander,Super,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 02:48:53,,,en,us
Google Play,aa2a7940-b84b-42af-8e52-9897a80c640c,Saundra Witherington,Super easy and never any issues.,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 02:44:21,,,en,us
Google Play,fc656d0a-a222-4566-a185-cd0a55cb37b2,Clay Dorough,Works as intended,3,0,2.17.1.1.0-aosp-902084621g,2024-05-03 02:39:28,,,en,us
Google Play,46b61bc7-1c80-404c-89b9-222cf46301f9,ezra gut,Yada Yada yada,5,0,2.16.0.574.0-aosp-902077651g,2024-05-03 02:33:11,,,en,us
Google Play,38c91487-9572-480d-9909-9fe6e7e50b13,Lary Crews,Amazon photos is still terrific. Unlimited storage. Works automatically. Been using it for 7 years. Every photo shows up almost immediately from either of our phones. Love it.,5,3,2.17.1.1.0-aosp-902084621g,2024-05-03 02:22:41,,,en,us
Google Play,649e6e66-b031-4458-8482-13e2af30d544,Philippe “Noor” Reverchon,Thanks for the service 🙂,5,0,,2024-05-03 02:21:49,,,en,us
Google Play,541ec6e1-6063-4f17-8386-a843c355ada9,J G,Awesome app,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 01:09:44,,,en,us
Google Play,cc290ba7-22d0-4f34-849b-39d96075ea03,jv Scott1,How can I add pictures to a previously set viewing?,4,0,2.17.1.1.0-aosp-902084621g,2024-05-03 00:38:15,,,en,us
Google Play,498a8d28-ca4d-4bde-842a-20ef4660756a,LISA MCMILLEN,Keeps all my photos safe and in one place.,5,0,,2024-05-03 00:24:18,,,en,us
Google Play,1f2be542-cdf2-4f53-9e76-5c3972019fb3,Kathy Fields,Unlimited Photo Storage great!!,5,0,2.17.1.1.0-aosp-902084621g,2024-05-03 00:08:10,,,en,us
Google Play,8d7fed0b-1b2c-4d45-bb77-bfd15311ff0d,Tara Hope James,"Love that I can share my photos with my partner or my contacts. Also, they make daily moments, and I can use the photos for my Fire TV. I really love this app and will recommend it to others.",5,0,2.17.1.1.0-aosp-902084621g,2024-05-02 23:55:26,,,en,us
Google Play,e81c4704-2ec8-403d-99c5-c7ecd9cdb10d,Helen Blair,Good app. Better than Google pics,5,0,2.17.1.1.0-aosp-902084621g,2024-05-02 23:48:12,,,en,us
Google Play,3f0501f4-a4c8-45f4-b2f9-a87f6e451293,Willis Linn,Being able to share photos and show people things they haven't seen out in the woods it's myp of showing people there's more than just woods outside from Fossil Rock to knots in trees to sunsets snowfalls all those things have beauty in them you can't see inside your home,5,0,2.9.0.419.0-aosp-902044051g,2024-05-02 23:29:29,,,en,us
Google Play,c168875c-8a27-4857-a23b-f08eeda8011f,Sue Bakin,"Really easy Find all your photo,s in one place Saved photos so keeps them safe Better than paying for Google photos in the cloud Thank you",5,0,2.17.1.1.0-aosp-902084621g,2024-05-02 23:16:27,,,en,us
Google Play,d7daeb18-ab24-4db2-b5ea-ccfd393a779a,sharon johnston,Brilliant 👍,5,0,2.17.1.1.0-aosp-902084621g,2024-05-02 23:09:18,,,en,us
Google Play,6984c4c2-2c5e-4a2e-a80c-72f263722b27,Victoria Breen,"This photo app is great. I love being able to view the photos from my tablet, now on my mobile phone!",5,0,2.17.1.1.0-aosp-902084620g,2024-05-02 22:57:57,,,en,us
