user_name,review_description,rating,review_date
Peter Howell,"Great storage app that keeps my photos accessible and, very importantly, in perfect
            chronological order (no matter how mixed up that gets on sd cards, etc)!",5,"February 6, 2024"
Kevin Karnes,"I'm paying for this service along with my Amazon subscription. So at least my data won't be
            harvested and sold, unlike Google Photos. I'd much rather use this than google. I guess that's a vote for
            Amazon.",3,"February 6, 2024"
Jamie Dillon,"*****I L ove to see what the ""On This Day"" photo will be each day. Some times It's a great
            memory other times its a pic that will make me sad bc time changes and people change .. It may be a photo
            from last Year or X amount of years ago. Either way, it tugs at my heart! Especially since I have photos
            from the time my daughter was Born till now ... and she's 11. Definitely Bittersweet! 5 stars *****",5,"December 16, 2023"
Robin Helfers,"Wish it was simpler to download multiple photos or share them. Also, editing photos is too
            technical, I'd prefer a more intuitive app.",3,"February 7, 2024"
Michael Lu,"Pretty absurd it doesn't allow you to select which albums or photos to upload. Instead it
            just starts uploading everything immediately. Will be removing immediately",1,"February 15, 2024"
Natalie Casias,"Part of this review is from 2017!! Great app!! Easy to access and a safe place for my
            precious photos!! Fast forward to 2020 and I still LOVE this app!! New review to add! It's Jan. 2024 and no
            change! I still LOVE this app!!",5,"January 17, 2024"
sanantoniopedro,"This application pops up photos that I have completely forgotten I took. I look forward
            everyday for the photos I took each anniversary in the previous years. They bring a smile to my face more
            often than not.",5,"January 19, 2024"
Paul Shepherd,"I'm trying to log into an account different to the one on my phone so that I can upload
            photos from my device to the other account. However the app isn't letting me do it. It keeps logging me into
            the same account. Uninstalling it. Grrr",1,"January 8, 2024"
James Colletti (Jim C.),App won't open on my Samsung Note 10+. It says it's built for an older version.,4,"March 19, 2024"
Zen Deb,"Easy to use, set it and forget it. I like the ""this day"" memory feature a lot. Thanks A
        ",5,"March 18, 2024"
Samantha Wheeler,"Absolutely love the unlimited photo storage but I wish the video storage was more and 5g
        ",4,"May 14, 2024"
Richard Hughes-Chen,Whilst Google is limiting storage this is a great way to keep all your photos,5,"May 9, 2024"
sharon conward,Good so far. All my photos roll on my smart tv too that brings me memories.😊,5,"May 8, 2024"
mike wilde,"Love this app, it upload all my photos automatically so I know that all memories are safe.
        ",5,"May 8, 2024"
Christophe Nguyen,About the photo it's incredible but for video I think 5GB is a little short,4,"May 13, 2024"
Adrian Thompson,Would like to be able to delete duplicate photos more easily,4,"May 3, 2024"
Lovely “Heathen” Heathen,Easy to use an set up folders like any other photo app can choose favorites,4,"May 14, 2024"
Krystal Shangle,I like the lay our and the ease in finding what I'm looking for.,5,"May 6, 2024"
John McDowell,Never had an issue and it organizes my photos beautifully!,5,"May 3, 2024"
Randeep Bhatia,"I am a prime member and still I'm limited to 5GB storage for photos, while members from
            other countries have free unlimited photo storage. Not fair.",1,"May 5, 2024"
jennifer cheshire,"Lovely, convenient way to store and share my photos.",5,"May 3, 2024"
Jackie M.,"I love how this app shows me pics from that day years back. What a great keep sake it is.
        ",5,"May 15, 2024"
Judy Biggs,Love the storage for photo but there is not enough space for videos,5,"May 11, 2024"
Geoffrey Parry,Easy way to store photos have been usei ng goggle so with upgrade this seems perfect,4,"May 10, 2024"
Nisey Trigg,Brilliant app! Regularly updates showing lots of lovely memories!,5,"May 12, 2024"
Miaka Jones,"I like how the app shows pictures from the time of day a picture was shot years before.
        ",5,"March 20, 2024"
Sara Strzemp,Love it. Love bring able to switch my SD card and still have all my photos on my phone,5,"May 7, 2024"
Edward F,A nice app to organize and backup your photos..... 😁,5,"May 8, 2024"
Deborah Hotovy,I feel confident that my photos will not be lost due to a phone problem.,5,"May 13, 2024"
Stephanie Votrain,Absolutely easy to use and I know my photos are backed up,5,"May 16, 2024"
Linda Murray,It's a little confusing! It's not easy to find my photos.,4,"May 8, 2024"
Brian Clark,Easy to use and basically does the work for you..,5,"May 12, 2024"
Quentine Holley,Able to download alot of memories. Great app!!,5,"May 15, 2024"
Mr Daniel Smith,Great cloud application and photo organiser!! Brilliant 👍🏻thankyou✌🏻,5,"May 7, 2024"
Paula Wright,Like the organization and the memory pop-ups.,5,"May 14, 2024"
Noah Teklu,"I was hoping to buy more space but I can't find how to and my other account was blocked for
            no reason",1,"May 12, 2024"
You Bettercall Tyrone,Easy to navigate and find pictures,5,"May 9, 2024"
Harry Houghtaling,Good app for quick modifications of photos.,4,"May 14, 2024"
Judith Bauer-Basham,"A wonderful, wonderful App - Amazon Photos - it reminds one what was and could be again.
        ",5,"March 26, 2024"
Millie Amburgy,"So far, so good. I am always afraid I will accidentally delete vacation photos from my
            phone.",5,"April 20, 2024"
ධනුෂ් ප්‍රේම්,"Excellent app for backing up your lovely memories of your entire life in one place for an
            affordable price. You don't need to buy backup hard drives or worry about losing them before backing up. You
            don't need to compromise the resolution of your photos and access from any other device. You can easily
            delete your photos on the phone after uploading and free up your phone memory. When you have an Amazon Prime
            account, you can enjoy its other benefits, such as shopping and prime video as well.",5,"January 11, 2024"
