,date,review,rating,isEdited,title,userName,developerResponse
272,2020-07-03 17:51:04,"Constant background activity slowly draining the battery, even though background app refresh is off and no auto uploads. So I delete the app and only install it when I need it. Then delete it again. Not a great user experience.",1,False,Background activity,James Wilby,"{'id': 16458702, 'body': 'Hey, James, thanks for your review. \n\nSometimes other apps that work with ours can cause this type of issue. For instance, having Dropbox set as a location in another app, like Files. \n\nTry removing/disabling it from there, and see how it works out. If the issue persists, please get in touch with our support team using the options available to you at https://www.dropbox.com/support. \n\nCheers! \n', 'modified': '2020-07-07T11:30:10Z'}"
273,2019-09-13 07:46:12,"Can’t seem to update  latest version on an iPad Pro, update sticks halfway through updating.",4,False,Won’t update,Seandci,"{'id': 10726011, 'body': ""Hi there, thanks for reaching out!\n\nCould you please make sure that your device is running a supported OS https://help.dropbox.com/installs-integrations/desktop/system-requirements#ios ?\n\nIf you're still having trouble updating the app, we'd recommend uninstalling and reinstalling it. \n\nThanks!"", 'modified': '2019-09-17T12:24:40Z'}"
274,2018-06-17 16:56:47,It’s a great system just one thing could do with more space for Free..,5,False,Great system,Landrovers,
275,2021-12-21 17:04:04,"Despite paying for a subscription, my dropbox has failed to update to the features of dropbox plus, i have restored purchase and its says error 403 no matter how many times i do it",1,False,Disappointed,fhdvjfxb,"{'id': 27025226, 'body': ""Hi there, we're sorry to hear that.\nAs this is something we would like to look into, please contact our team on any of these platforms:\n1) Twitter: https://twitter.com/DropboxSupport/\n2) Facebook: https://www.facebook.com/Dropbox/\n3) Dropbox Community: https://www.dropboxforum.com/t5/English/ct-p/English\nWe'd like to help!"", 'modified': '2021-12-23T22:27:27Z'}"
276,2021-02-09 12:04:14,"Get the new app-says Dropbox. And, goes on to extoll the virtues of their latest product. 
'Fine' says I, and proceeds to download it.
Only to be informed that my device,an I-pad
Is not compatible. So the new app is useless to
me. As is Dropbox, as the app I have no longer works. How wonderful is Dropbox?",1,False,Dropbox app(latest),snnib,
277,2020-06-19 08:09:55,Tried to log in to my account but my old password didn’t work so I reset it via the email link I was sent. Every time I tried to log back in with my new email it failed! Downloaded google drive instead. Worked first time 👍,1,False,Log in confusion,Mfletch007,
278,2019-10-27 12:46:54,"Dropbox used to be wonderful. Then the bean counters stepped in and ruined it, like so many productivity apps.
Reducing the amount of free capacity, reducing the offline capability, and essentially restricting its usability with its counter intuitive flow. It now doesn’t work frankly. 
There are thankfully much better ones. Try PCloud for start.",1,False,Worst ever cloud Storage ‘box’,poocin,
279,2019-06-28 08:40:04,Had Dropbox for years and got extra data by encouraging friends and colleagues to join to now have my access limited to three devices.  Great way to reward loyalty.,2,False,Limited access,Mac>PC=True,
280,2018-05-26 08:16:42,So useful for studying and sharing files with fellow students,5,False,Fantastic,djjizzyjocks,
281,2021-05-15 13:55:36,I have been using Dropbox almost 5 years & I have never come across this issue “Couldn’t load file” I tried everything but still not solved. Help help,1,False,Couldn’t load file!,Kamal.hdn,"{'id': 22873330, 'body': 'Hey there, sorry to hear about that.\n\nWe encourage you to reach out to our teams on Twitter at @DropboxSupport, Facebook at facebook.com/Dropbox, or on our Official Online Community https://www.dropboxforum.com.\n\nThere, you’ll be able to provide some additional details about what’s happening, and allow us to help troubleshoot.\n\nCheers!', 'modified': '2021-05-18T10:49:29Z'}"
282,2019-10-14 14:54:57,Since installing latest software updates on my apple phone all the key features for using the Dropbox app have been lost. I can’t even save files without forced zip conversions and weird hoops involving duplicating messages via email. Please fix ASAP!,1,False,Terrible upgrade,Jasmine Carne,"{'id': 11327909, 'body': 'Hey Jasmine, if you’re using iOS 13, the options are still there, but have moved around a bit. \n\nIf you’re exporting to Dropbox, you don’t have two rows of icons to choose actions from. The bottom row is gone, but you can scroll down for more options.\n\nIf the issue you’re experiencing is different, about something else, or you would like some additional assistance with our mobile app, please write in to our team at https://www.dropbox.com/support, so one of our agents can help. \n\nThanks!\n', 'modified': '2019-10-18T11:35:50Z'}"
283,2019-02-05 16:08:22,"Have downloaded this on iMac,iPhone and iPad. Have incoming shared files from 2 sources. Can open and read one but not the other. Very confusing and frustrating. Keep getting use mobile app notice but I already have it. Typical Microsoft.",1,False,Difficulty in using,allergictoadverts,"{'id': 7370087, 'body': 'Hi there,\n\nAre you referring to accessing shared links?\n\nIf so, when you click on a shared link you can either preview it on a mobile browser or choose to open it in app.\n\nIf you’re referring to something else, or have a different experience, could you please write into our team here:\nhttps://www.dropbox.com/support \n\nThanks!', 'modified': '2019-02-19T19:40:11Z'}"
284,2021-05-27 14:43:34,"I’ve recently been blocked by Dropbox 
not allowing me back into my account AT ALL and for no reason at all 
really not impressed as I kept all my business files and really important files on this app",1,False,Bad news,houseman567,
285,2019-08-27 11:00:28,"The app is fine, my review is more a note on Dropbox in general.

Been using Dropbox since it first launched and for all but perhaps the last couple of years I’ve been happy with it.

It’s pricepoint for storage just isn’t competitive with the very good alternatives that has risen up around it which offer similar (& sometimes better) functionality.

I have now moved my storage off the platform & will be winding my account down.",2,False,Fallen hero,allibloo,
286,2019-08-12 20:46:39,Taken subscription unlawfully without my authorisation beware they take money through high tunes without you knowledge . You cannot contact them neither . I have never subscribed or given them authorisation of subscription or payment . Fraudsters that’s what you are,1,False,Un authorised payment taken,mummerthy,"{'id': 10277917, 'body': 'Hey there, we’re sorry to hear about that. \n\nTake a look at the steps shown here https://help.dropbox.com/accounts-billing/cancellations-refunds/cancel-mobile for cancelling your subscription. \n\nIf the option to cancel still doesn’t appear, or you require additional assistance, we suggest contacting Apple’s Support team for assistance. Here’s a link to get you started https://support.apple.com/en-us/HT204088. From this page, you will be able to click on “View and cancel subscriptions”, and Report a Problem to get further assistance. \n\nIf you’re not sure how to proceed, or require additional assistance, go ahead and get in touch with our support team at https://www.dropbox.com/support. From there, one of our agents will check your account from our end, and advise. \n\nCheers\n', 'modified': '2019-08-21T10:44:12Z'}"
287,2018-11-26 10:28:11,"I tried to upload a video.
Failed.
Says ""uploading"" but that line never goes up and starts again. Tried for hours.

""Great"" app.   Please recommend other similar app cos I have a wedding video to share and it's about 20 mins long so the file is too big thanks",1,False,Azdjxj,DonJoeezy PF.,"{'id': 6163333, 'body': 'Hey there, thanks for sharing your experience and leaving us a review!\n\nFrom what we gather, this is a video that\'s on your devices Camera Roll, and you\'re trying to upload it to your Dropbox through the iOS app?\n\nIf so, please check that the Camera Uploads settings are enabled - However, this depends on whether you\'d like to use Automatic or Manual photo saving. \n\nhttps://www.dropbox.com/help/photos-videos/camera-uploads-overview\n\nAlso, ensure that video upload is also enabled, and not just photo. \n\nFrom there, you should be able to upload your video by clicking on the ""+"" (Create) button, and selecting ""Upload Photos"". From there, locate the video from your phone, and prepare it for upload. \n\nIf you\'re still experiencing issues with this, we\'d definitely recommend out to our team through one of the following methods for additional help: \n\n○ Email: www.dropbox.com/support/email\n○ Twitter: @DropboxSupport - https://twitter.com/DropboxSupport\n○ Community: https://www.dropboxforum.com/\n\nThanks and have a nice day :)', 'modified': '2018-11-29T12:23:00Z'}"
288,2024-04-27 14:39:11,Very good quality,5,False,Nice easy to work with,Imbored123🐶,
289,2019-05-18 05:05:21,Dropbox makes it so easy to store all your photos,5,False,Fab,71cats,"{'id': 8778206, 'body': 'Hey there, 71cats, we’re so glad to hear that. Thanks for taking the time to let us know. \n\nHappy Dropboxing!', 'modified': '2019-05-21T12:15:10Z'}"
290,2019-10-27 04:32:51,Since upgrading my iPhone 7 Plus to iOS 13 (currently on iOS 13.1.3) I can no longer attach files from Dropbox to the iOS Outlook app. The app freezes.,2,False,Can no longer attach files to Outlook since iOS 13,BatterseaBoy,"{'id': 11532803, 'body': 'Hi there, we’re sorry to hear about this. \n\nCould you try offlining the file first in the Dropbox mobile app?\n\nhttps://help.dropbox.com/installs-integrations/mobile/access-files-offline\n\nAfterwards, try exporting it to the Outlook app to see if it helps.\n\nOtherwise, you might be able to use the iOS Files app to attach files from Dropbox into the Outlook app.\n\nIf you have any further questions, feel free to message us at https://www.dropbox.com/support/email', 'modified': '2019-10-29T12:23:40Z'}"
